anime_id,name,genre,type,episodes,rating,members
2185,Words Worth Gaiden,"Action, Adventure, Fantasy, Hentai",OVA,2,5.97,2402
2186,Maid no Yakata: Zetsubou-hen,Hentai,OVA,2,5.61,1308
2187,Shuudan Chikan Densha,Hentai,OVA,2,6.03,1065
2188,Maid in Heaven SuperS,Hentai,OVA,2,6.53,3853
2189,Shin Seiki Inma Seiden,Hentai,OVA,6,6.27,1358
2190,Tsubaki Iro no Purijioone,Hentai,OVA,3,5.61,778
2191,Waver,Hentai,OVA,3,6.28,2070
2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263
2194,Mejoku,Hentai,OVA,2,6.43,2830
2195,Heisa Byouin,Hentai,OVA,2,6.11,1387
2196,Genmu Senki Leda,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi",OVA,1,6.32,1925
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2,7.64,16986
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",Movie,1,7.22,3344
2200,Muteki Choujin Zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,7.21,1570
2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055
2202,Waga Seishun no Arcadia,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.7,4415
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,"Action, Adventure, Drama, Sci-Fi, Space",TV,22,7.56,2587
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",TV,26,7.5,6197
2205,Bakuretsu Tenshi: Infinity,"Action, Comedy, Mecha, Sci-Fi, Shounen",OVA,1,6.91,11734
2206,Galaxy Angel Z Special,"Comedy, Sci-Fi",Special,1,7.13,2208
2207,Hamelin no Violin Hiki: The Movie,"Adventure, Comedy, Fantasy",Movie,1,6.63,1551
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Hentai, Romance",OVA,2,5.85,827
2209,V.G.Neo The Animation,"Action, Hentai, Martial Arts",OVA,3,5.88,2028
2210,Tooi Sekai,"Drama, Romance",ONA,1,6.62,11347
2211,Jumping,Adventure,Movie,1,6.69,2341
2212,Bakuretsu Tenshi: Infinity Specials,"Action, Mecha, Sci-Fi",Special,3,6.92,4678
2213,Black Jack (TV),Drama,TV,61,7.74,15552
2214,Black Jack 21,"Action, Drama",TV,17,7.77,6063
2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",TV,26,7,4633
2216,Shigurui,"Action, Drama, Historical, Martial Arts, Samurai, Seinen",TV,12,7.54,50091
2217,Hand Maid May Special,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.85,5984
2218,Fujimi 2-choume Koukyougakudan,"Drama, Music, Psychological, Romance, Slice of Life, Yaoi",OVA,1,5.72,4981
2219,Ryokunohara Meikyuu,"Dementia, Drama, Psychological, Romance, Shounen Ai",OVA,1,5.3,2084
2220,Be-Boy Kidnapp&#039;n Idol,"Drama, Shounen Ai",OVA,1,5.67,4311
2221,Aishite Knight,"Comedy, Romance, Shoujo",TV,42,6.75,3746
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243,7.28,5330
2223,Maple Town Monogatari,"Fantasy, Slice of Life",TV,52,6.97,898
2224,Hikari no Densetsu,"Music, Romance, Shoujo, Sports",TV,19,6.76,2028
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,7.26,12014
2226,Mori no Tonto-tachi,"Fantasy, Kids",TV,23,6.23,278
2227,Lady Lady!!,"Drama, Historical",TV,21,7.73,2681
2228,Honoo no Toukyuuji: Dodge Danpei,"Comedy, Sports",TV,47,7.51,2214
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999
2230,Hana no Ko Lunlun,"Drama, Magic, Shoujo",TV,50,7.02,2080
2231,Miyuki,"Romance, School",TV,37,6.93,1423
2232,Funny Pets,Comedy,TV,12,5.13,361
2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,26,6.46,647
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358
2235,Mizu no Kotoba,"Drama, Psychological, Sci-Fi",Special,1,7.03,15958
2236,Toki wo Kakeru Shoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,8.44,289206
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,6.55,13901
2238,Fuyu no Semi,"Drama, Historical, Romance, Samurai, Yaoi",OVA,3,7.74,12270
2239,Sei Michaela Gakuen Hyouryuuki,Hentai,OVA,2,5.26,417
2240,Sei Michaela Gakuen Hyouryuuki II,Hentai,OVA,2,4.8,457
2243,Karasu Tengu Kabuto,"Action, Adventure, Drama, Historical",TV,39,6.97,1220
2244,Rakugo Tennyo Oyui,"Comedy, Historical",TV,12,6.31,1086
2245,Seraphim Call,"Drama, Romance, Sci-Fi",TV,12,6.15,2434
2246,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,8.49,88850
2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,"Action, Comedy, Fantasy, Martial Arts, Shounen, Sports",Special,1,6.96,47988
2249,Amon Saga,"Action, Adventure, Fantasy",OVA,1,5.6,2781
2250,Roots Search: Shokushin Buttai X,"Horror, Sci-Fi",OVA,1,4.34,1328
2251,Baccano!,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,13,8.54,363215
2252,Devilman,"Action, Demons, Horror, Supernatural",TV,39,6.55,5532
2253,Mazinger Z,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,92,7.49,5746
2254,Sentou Mecha Xabungle,"Mecha, Military, Sci-Fi, Shounen",TV,50,7.51,1518
2255,Choujuu Kishin Dancougar,"Action, Mecha, Sci-Fi, Shounen",TV,38,6.85,1806
2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,"Action, Drama, Mecha",OVA,1,6.5,653
2257,Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",TV,75,7.58,1825
2258,Choro Q Dagram,"Comedy, Mecha, Sci-Fi, Shounen",Movie,1,5.61,403
2259,Dr. Rin ni Kiitemite!,"Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,51,6.95,1904
2260,Kirameki�uProject,"Comedy, Ecchi, Mecha, Sci-Fi",OVA,5,6.42,1195
2261,Malice@Doll,"Horror, Psychological, Sci-Fi",OVA,3,5.92,1739
2262,Sin: The Movie,"Action, Horror, Police, Sci-Fi, Shounen, Supernatural",OVA,1,5.27,3117
2263,Sonic�vthe�vHedgehog,"Adventure, Comedy, Sci-Fi, Shounen",OVA,2,6.89,7297
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",Movie,1,7.25,1771
2265,Transformers the Movie,"Action, Mecha",Movie,1,7.93,6540
2266,Gakuen no Shuryousha,Hentai,OVA,2,6.18,1489
2267,Red Garden: Dead Girls,"Mecha, Mystery",OVA,1,6.51,5652
2268,Tatakae! Chou Robot Seimeitai Transformers,"Adventure, Mecha, Sci-Fi, Shounen",TV,98,7.67,5652
2269,Mobile Suit Gundam Seed Special Edition,"Action, Mecha, Military, Sci-Fi, Space",Special,3,7.46,7118
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,"Magic, Shoujo",OVA,1,6.75,658
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.94,35711
2274,CLAMP in Wonderland,Music,Music,1,6.99,12267
2275,Saishuu Chikan Densha,Hentai,OVA,3,6.6,2445
2276,Shin Saishuu Chikan Densha,Hentai,OVA,3,6.6,2163
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.53,1877
2278,Mahou Yuugi 3D,"Comedy, Magic",OVA,1,5.86,1148
2279,Nagagutsu wo Haita Neko,"Adventure, Fantasy, Kids",Movie,1,7.18,1804
2280,Hare Tokidoki Buta (TV),Comedy,TV,61,7.04,607
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,6.39,5541
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Historical,TV,26,6.72,444
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188
2284,Transformers: Car Robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,6.72,2524
2285,D.I.C.E.,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen",TV,40,6.31,2744
2286,Little Nemo,"Adventure, Fantasy",Movie,1,7.51,4886
2287,Fighting Foodons,"Adventure, Comedy, Fantasy, Game, Shounen",TV,26,6.26,2580
2288,Akihabara Dennou-gumi,"Adventure, Mecha, Sci-Fi, Shoujo",TV,26,6.72,3935
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,"Adventure, Comedy, Mecha, Sci-Fi",Movie,1,6.93,1396
2290,Superflat Monogram,"Adventure, Fantasy",Special,1,6.74,4889
2291,Tatakae!! Iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi",OVA,3,6.16,3126
2292,Bouken! Iczer 3,"Action, Adventure, Sci-Fi",OVA,6,6.04,1218
2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power",Movie,1,6.49,3185
2294,Mobile Suit Gundam Seed Destiny Special Edition,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",Special,4,7.42,7799
2298,Mobile Suit Gundam Seed: After-Phase Between the Stars,"Action, Drama, Mecha, Sci-Fi",Special,1,7.16,9594
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.8,1120
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.16,2432
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056
2302,Mobile Suit SD Gundam Mk I,"Mecha, Parody, Sci-Fi",Special,3,6.52,2371
2303,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi",OVA,3,6.5,2112
2304,Mobile Suit SD Gundam Mk IV,"Mecha, Parody, Sci-Fi",OVA,2,6.21,1756
2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",OVA,6,6.12,1805
2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",OVA,2,6.64,1982
2307,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha",OVA,2,6.43,1869
2308,Lime-iro Ryuukitan X,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,5.89,2009
2309,"Azusa, Otetsudai Shimasu!","Comedy, Sci-Fi, Slice of Life, Sports",OVA,1,6.34,1973
2310,Chou Kidou Densetsu DinaGiga,"Mecha, Sci-Fi",OVA,2,5.19,596
2311,Shounen Kenya,Adventure,Movie,1,5.85,816
2312,Daishizen no Majuu: Bagi,"Action, Romance, Sci-Fi",Movie,1,6.55,1479
2313,Muumindani no Suisei,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.74,4344
2314,Tobe! Kujira no Peek,"Adventure, Drama",Movie,1,6.21,286
2315,Injuu Alien,"Action, Adventure, Hentai, Horror, Sci-Fi",OVA,1,5.42,1686
2316,Akakichi no Eleven,Sports,TV,52,6.93,957
2317,Hen,"Comedy, Ecchi",OVA,2,5.48,2153
2318,Dog Soldier,"Action, Military, Seinen",OVA,1,4.24,827
2319,Freedom Previsited,"Action, Adventure, Sci-Fi",OVA,1,6.76,1990
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"Action, Mecha, Sci-Fi, Shounen, Super Power",OVA,7,8,12283
2322,Giant Robo Gaiden Ginrei,"Comedy, Ecchi, Mecha, Parody, Sci-Fi, Shounen, Super Power",OVA,3,6.21,2223
2324,Angel Blade,"Action, Demons, Hentai",OVA,3,6.45,5863
2325,Angel Blade Punish!,"Adventure, Hentai, Magic, Sci-Fi",OVA,3,6.56,3957
2326,Nankyoku 28 Gou,Hentai,OVA,1,5.81,852
2327,Kyouhaku: Owaranai Ashita,Hentai,OVA,3,5.99,1806
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,Hentai,OVA,3,6.27,1586
2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,Hentai,OVA,2,6.34,1171
2330,Jibaku-kun,"Adventure, Comedy, Fantasy",TV,26,7.6,6036
2331,Uchuu Densetsu Ulysses 31,"Action, Adventure, Sci-Fi, Space",TV,26,7.2,2297
2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287
2333,Anime Sanjuushi,"Adventure, Drama, Historical, Romance",TV,52,7.3,2102
2334,Anime Sanjuushi: Aramis no Bouken,"Adventure, Historical, Romance",Movie,1,6.83,705
2335,Kenyuu Densetsu Yaiba,"Action, Comedy, Fantasy, Martial Arts, Shounen",TV,52,7.13,5158
2336,Hikaru no Go: New Year Special,"Comedy, Game, Shounen, Supernatural",Special,1,7.45,7418
2337,Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.59,1826
2338,Youjuu Kyoushitsu,"Demons, Hentai, Horror",OVA,6,5.58,830
2339,Youjuu Kyoushitsu Gaiden,"Demons, Hentai, Horror",OVA,4,5.72,627
2340,Gedou Gakuen,"Hentai, Supernatural",OVA,5,6.05,785
2341,Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai",OVA,3,6.34,4425
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,2,6.22,676
2343,Choujin Densetsu Urotsukidouji: Mirai-hen,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,4,6.13,1736
2344,Choujin Densetsu Urotsukidouji: Inferno Road,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,3,5.91,1210
2345,Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,"Demons, Fantasy, Hentai, Horror",OVA,1,5.83,1082
2346,Koroshiya 1 The Animation: Episode 0,"Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen",OVA,1,5.94,5704
2348,Shitai wo Arau The Animation,Hentai,OVA,3,5.64,1410
2349,Bondage Game: Shinsou no Reijoutachi,"Hentai, Psychological",OVA,2,5.37,4732
2350,Ail Maniax: Inma Seifukugari &amp; Majogari no Yoru ni,"Demons, Hentai",OVA,3,5.49,1793
2351,Pigeon Blood,Hentai,OVA,2,5.58,2325
2352,Daiakuji: The Xena Buster,Hentai,OVA,6,6.81,4458
2353,Daiakuji: The Xena Buster Specials,Hentai,Special,2,6.78,2220
2354,Devilman: Tanjou-hen,"Demons, Horror, Sci-Fi, Supernatural",OVA,1,7.19,7171
2355,Devilman: Yochou Sirene-hen,"Demons, Horror, Sci-Fi, Supernatural",OVA,1,7.14,5858
2356,Amon: Devilman Mokushiroku,"Demons, Horror, Psychological, Supernatural",OVA,1,6.68,7706
2357,Kojin Taxi,Hentai,OVA,5,6.29,2808
2359,Choujin Densetsu Urotsukidouji Movie,"Action, Demons, Drama, Hentai",Movie,1,6.37,2545
2360,Choujin Densetsu Urotsukidouji 2,"Demons, Fantasy, Hentai, Horror, Sci-Fi",Movie,1,6.28,1830
2361,Sei Juushi Bismarck,"Action, Mecha, Sci-Fi, Space",TV,51,7.34,2764
2362,Run=Dim,"Action, Mecha, Sci-Fi",TV,13,5.32,1017
2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,16,6.99,15461
2364,Virus: Virus Buster Serge,"Action, Adventure, Mecha, Police, Sci-Fi",TV,12,5.59,2250
2365,Grandeek,"Adventure, Fantasy, Magic",OVA,1,5.89,896
2366,Touma Kishinden Oni,Supernatural,TV,25,6.4,303
2367,Moetan,"Comedy, Ecchi, Magic, School",TV,12,6.56,18432
2368,Ryouki no Ori: Dai 2 Shou,Hentai,OVA,3,5.91,1028
2369,Rental Magica,"Fantasy, Mystery, Supernatural",TV,24,7.18,39806
2370,Ryojoku no Rensa,Hentai,OVA,2,6.16,2453
2371,Hotaruko,Hentai,OVA,3,6.25,2647
2372,Enbo,"Drama, Hentai",OVA,6,7.22,8614
2373,Mugen no Kyoukai,"Fantasy, Hentai, Supernatural",OVA,4,5.79,958
2374,Shusaku,"Hentai, School",OVA,3,5.73,1341
2375,Shusaku Replay,"Hentai, School",OVA,4,6.01,1176
2376,Shusaku Liberty,Hentai,OVA,2,5.92,1165
2377,Kisaku,Hentai,OVA,6,6.66,1563
2378,Kisaku Spirit,Hentai,OVA,3,6.33,1396
2379,Tokubetsu Jugyou,Hentai,OVA,2,5.54,1430
2380,Tokubetsu Jugyou 2,Hentai,OVA,2,5.8,1183
2382,Firestorm,"Action, Mecha, Military, Sci-Fi",TV,26,6.02,615
2383,Cybersix,"Action, Adventure, Romance, Sci-Fi",TV,13,7.36,3607
2384,Yakusai Kochou,"Comedy, Ecchi, Supernatural",OVA,1,5.69,1025
2385,One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen",Movie,1,7.35,22157
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.34,23915
2387,Ai Monogatari: 9 Love Stories,"Drama, Romance",OVA,1,6.82,2060
2388,Tachiguishi Retsuden,Comedy,Movie,1,6.26,445
2389,Kagaku Ninja-tai Gatchaman,"Action, Adventure, Sci-Fi, Shounen",TV,105,7.1,4802
2390,Hoshi no Kirby,"Action, Adventure, Comedy, Fantasy, Parody",TV,100,6.73,10416
2391,SD Gundam Force,"Adventure, Comedy, Fantasy, Mecha",TV,52,5.61,4825
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,"Adventure, Comedy, Kids",Movie,1,7.56,2262
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973
2394,Ma ga Ochiru Yoru,Hentai,OVA,3,6.59,2684
2395,Kangoku: Injoku no Jikkentou,Hentai,OVA,2,5.6,1732
2396,Milk Junkie: Shimai-hen,Hentai,OVA,4,6.95,5508
2397,Digimon Adventure: Bokura no War Game!,"Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.81,37078
2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"Adventure, Comedy, Kids",OVA,1,6.72,1239
2400,Ghost Sweeper GS Mikami,"Comedy, Supernatural",TV,45,7.27,5118
2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442
2403,Kodomo no Jikan (TV),"Comedy, Ecchi, School",TV,12,7.13,63348
2404,Zombie-Loan,"Action, Horror, Shounen, Supernatural",TV,11,7.06,93637
2405,Hello! Lady Lynn,Drama,TV,36,7.85,1757
2406,Sazae-san,"Comedy, Slice of Life",TV,Unknown,6.35,1632
2407,Keroro Gunsou Movie 1,"Comedy, Kids, Sci-Fi, Shounen",Movie,1,7.45,3606
2408,Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",Movie,1,7.48,2941
2409,Gokudou-kun Manyuuki,"Adventure, Comedy, Fantasy, Magic",TV,26,7.61,8131
2410,Soreyuke Marin-chan,"Hentai, Sci-Fi",OVA,3,6.74,1934
2411,Ane to Boin,Hentai,OVA,2,6.8,6564
2412,Cambrian,Hentai,OVA,2,5.99,2487
2413,Boin,Hentai,OVA,2,6.72,6383
2414,Assemble Insert,"Comedy, Police, Sci-Fi",OVA,2,6.25,1566
2415,Super Fishing Grander Musashi,"Adventure, Sports",TV,25,7.07,1920
2416,Grander Musashi RV,"Adventure, Sports",TV,39,7.27,987
2417,Saigo no Door wo Shimero!,"Comedy, Drama, Romance, Yaoi",OVA,1,6.76,9076
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai",Movie,1,8.43,125503
2419,Spirit of Wonder: China-san no Yuuutsu,"Romance, Sci-Fi, Seinen",OVA,1,6.74,1947
2420,Spirit of Wonder: Shounen Kagaku Club,"Drama, Sci-Fi, Seinen, Space",OVA,2,6.93,1613
2421,Super Kuma-san,"Comedy, Fantasy",Special,1,6.2,534
2422,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,1,6.41,939
2423,Grey: Digital Target,"Action, Fantasy, Sci-Fi",Movie,1,6.35,1052
2424,Cardcaptor Sakura Specials,Comedy,Special,3,7.62,18604
2427,Unico,"Adventure, Fantasy, Kids",Movie,1,7.43,2063
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",Movie,1,6.54,699
2429,Unico: Mahou no Shima e,"Adventure, Fantasy, Kids",Movie,1,7.24,1200
2430,Gekka Bijin,Hentai,OVA,2,6.23,1487
2431,Nikuyoku Gangu Takuhainin,Hentai,OVA,3,6.42,1566
2432,Discipline,"Hentai, School",OVA,6,7.04,15917
2433,Lingeries,Hentai,OVA,3,7.02,4344
2434,Kijoku: Princess Double Kari,Hentai,OVA,3,6,1368
2435,Choubatsu Yobikou,"Hentai, School",OVA,2,6.14,1818
2436,Angelium,Hentai,OVA,2,6.06,3395
2437,Elfina: Yoru e to Urareta Oukoku de... The Animation,"Fantasy, Hentai",OVA,3,6.25,2335
2438,Hitozuma?Kasumi-san,Hentai,OVA,2,6.84,3782
2439,Hooligan,Hentai,OVA,2,5.93,1393
2440,Suki da yo!,Hentai,OVA,2,6.09,1201
2441,Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2,6.78,3092
2442,Zoku Koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2,6.72,1711
2443,Kara no Naka no Kotori,Hentai,OVA,5,5.67,663
2444,Maids in Dream,Hentai,OVA,2,5.85,1294
2445,Maple Colors,Hentai,OVA,2,6.49,3258
2446,Nikuyome: Takayanagi Ke no Hitobito,Hentai,OVA,4,7.09,3316
2447,Chibo,Hentai,OVA,2,6.18,3195
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,8.12,16614
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.79,2688
2451,Space Cobra,"Action, Adventure, Sci-Fi, Space",TV,31,7.84,6919
2452,Space Adventure Cobra,"Action, Adventure, Sci-Fi, Space",Movie,1,7.2,3586
2453,Dennou Sentai Voogie&#039;s�vAngel,"Action, Drama, Mecha, Military, Sci-Fi",OVA,3,5.69,1132
2454,Kimagure Orange�uRoad: Ano Hi ni Kaeritai,"Comedy, Drama, Romance, Shounen, Slice of Life",Movie,1,7.81,4368
2455,Prayers,Sci-Fi,OVA,2,5.59,952
2456,Mori no Densetsu,"Adventure, Drama, Fantasy, Music",Movie,1,6.69,1032
2457,Majokko Tsukune-chan,"Comedy, Magic, Seinen",OVA,6,6.83,1622
2458,Kimagure Orange�uRoad OVA,"Comedy, Drama, Magic, Romance, School",OVA,8,7.61,3542
2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance",OVA,1,7.23,2341
2460,Maison Ikkoku: Kanketsu-hen,"Comedy, Drama, Romance",Movie,1,7.49,3109
2461,Metal Skin Panic MADOX-01,"Action, Mecha, Sci-Fi",OVA,1,6.22,2030
2462,Toushinden,"Action, Martial Arts",OVA,2,5.43,2400
2463,Shounan Bakusouzoku,"Action, Comedy, Shounen",OVA,12,6.73,423
2464,Yoshinaga-san&#039;chi no Gargoyle Specials,"Adventure, Comedy, Fantasy",Special,5,6.5,867
2465,Idol Bouei-tai Hummingbird,"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4,6.07,825
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1,6.45,558
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Adventure,TV,35,6.74,967
2468,Nineteen 19,"Drama, Romance",OVA,1,6.13,1402
2469,Ogenki Clinic,"Comedy, Hentai, Yuri",OVA,3,6.1,1173
2470,Uchuu Kaizoku Captain Harlock: Arcadia-gou no Nazo,"Action, Adventure, Drama, Sci-Fi, Space",Movie,1,7.18,2579
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,7.76,14233
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.43,108170
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,2,6.24,1748
2474,Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,3,6.4,1256
2475,6 Angels,"Action, Sci-Fi",ONA,6,4.59,1890
2476,School Days,"Drama, Harem, Romance, School",TV,12,6.17,279183
2479,Dragon Knight,"Action, Demons, Fantasy, Hentai",OVA,1,5.72,1540
2480,Dragon Knight Gaiden,"Action, Demons, Fantasy, Hentai",OVA,1,5.36,712
2482,Good Morning Althea,"Action, Mecha, Sci-Fi",OVA,1,5.61,830
2483,Kaitouranma The Animation,"Action, Adventure, Martial Arts, Samurai",OVA,2,6.14,1512
2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,1548
2485,Doku Tenshi no Shippo,"Comedy, Fantasy, Magic, Romance",Special,4,6.62,1184
2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",TV,13,7.39,3420
2487,Kyouryuu Boukenki Jura Tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
2488,Mei to Koneko Bus,"Adventure, Fantasy",Special,1,7.47,7714
2489,Onegai My Melody,"Comedy, Fantasy, Magic",TV,52,7.16,3633
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.2,20054
2491,Touch: Sebangou no Nai Ace,"Drama, Romance, Sports",Movie,1,7.08,1109
2492,Touch 2: Sayonara no Okurimono,"Drama, Romance, Sports",Movie,1,6.99,1076
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,"Drama, School, Sports",Movie,1,7.01,1032
2494,Goshuushou-sama Ninomiya-kun,"Comedy, Ecchi, Fantasy, Harem",TV,12,6.91,63370
2495,Chance Triangle Session,"Drama, Music, Slice of Life",TV,13,6.77,3005
2497,Shin Cutey Honey,"Adventure, Comedy, Ecchi, Magic, Sci-Fi",OVA,8,6.73,3455
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1,7.69,7834
